2025-06-09 19:21:31 - src.utils.utils - INFO - Verificación completada, iniciando sistema 🚀🚀🚀
2025-06-09 19:21:31 - __main__ - INFO - Iniciando arquitectura de modelo CNN3D.
2025-06-09 19:21:31 - __main__ - INFO - Frames por clip: 32, Duración clip: 3.0s
2025-06-09 19:21:31 - __main__ - INFO - Modelo esperará frames de tamaño HxW: (128, 128)
2025-06-09 19:21:31 - src.models.engine_training - INFO - Iniciando nuevo entrenamiento: 20250609-192131
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - Tamaño de salida detectado de la transformación 'Resize': (128, 128)
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - 1. Creando dataset base para obtener la lista de todos los vídeos.
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - DatasetSoccernet encontró 11132 videos en dataset/soccernet_actions.
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - 2. Extraer los paths (X) y las etiquetas (y) para la estratificación.
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - 3. Primera división: separar el conjunto de Test
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - 4. Segunda división: separar Train y Validation del conjunto temporal
2025-06-09 19:21:31 - src.preprocess.dataset_soccernet - INFO - 5. Datasets y DataLoaders creados. Train (7792 videos). Validation (1670 videos). Test (1670 videos).
2025-06-09 19:21:31 - __main__ - INFO - Dimensiones de entrada al modelo (C, T, H, W): (3, 32, 128, 128)
2025-06-09 19:21:31 - __main__ - INFO - Dimensiones tras self.features (antes de adaptive_pool): torch.Size([1, 256, 2, 8, 8])
2025-06-09 19:21:31 - __main__ - INFO - Después de adaptive_pool, las dimensiones espaciales/temporales se reducen a (1,1,1).
2025-06-09 19:21:31 - __main__ - INFO - Número de características para la capa lineal (FC): 256
2025-06-09 19:21:31 - __main__ - INFO - Scheduler ReduceLROnPlateau activado: paciencia=5, factor=0.5, monitoreando val_loss.
2025-06-09 19:21:31 - __main__ - INFO - Iniciando nuevo entrenamiento desde época 1.
2025-06-09 19:21:31 - src.models.engine_training - INFO - Entrenamiento iniciado (model_CNN3D)... Número de épocas: 10 (desde 1 hasta 10)
2025-06-09 19:21:31 - src.models.engine_training - INFO - Guardando checkpoints en: models/CNN3D/20250609-192131 con base 'model_CNN3D'
2025-06-09 19:25:46 - src.models.engine_training - INFO - Epoch [1/10], Step [20/974], Loss: 1.8468
2025-06-09 19:30:00 - src.models.engine_training - INFO - Epoch [1/10], Step [40/974], Loss: 1.4169
2025-06-09 19:34:15 - src.models.engine_training - INFO - Epoch [1/10], Step [60/974], Loss: 1.1718
2025-06-09 19:38:29 - src.models.engine_training - INFO - Epoch [1/10], Step [80/974], Loss: 2.1641
2025-06-09 19:42:44 - src.models.engine_training - INFO - Epoch [1/10], Step [100/974], Loss: 1.5239
2025-06-09 19:46:59 - src.models.engine_training - INFO - Epoch [1/10], Step [120/974], Loss: 1.4432
2025-06-09 19:51:12 - src.models.engine_training - INFO - Epoch [1/10], Step [140/974], Loss: 1.0073
2025-06-09 19:55:27 - src.models.engine_training - INFO - Epoch [1/10], Step [160/974], Loss: 1.1585
2025-06-09 19:59:40 - src.models.engine_training - INFO - Epoch [1/10], Step [180/974], Loss: 1.6291
2025-06-09 20:03:53 - src.models.engine_training - INFO - Epoch [1/10], Step [200/974], Loss: 1.1788
2025-06-09 20:08:06 - src.models.engine_training - INFO - Epoch [1/10], Step [220/974], Loss: 0.8649
2025-06-09 20:12:18 - src.models.engine_training - INFO - Epoch [1/10], Step [240/974], Loss: 1.2751
2025-06-09 20:16:30 - src.models.engine_training - INFO - Epoch [1/10], Step [260/974], Loss: 0.8178
2025-06-09 20:20:43 - src.models.engine_training - INFO - Epoch [1/10], Step [280/974], Loss: 1.0264
2025-06-09 20:24:54 - src.models.engine_training - INFO - Epoch [1/10], Step [300/974], Loss: 1.3080
2025-06-09 20:29:07 - src.models.engine_training - INFO - Epoch [1/10], Step [320/974], Loss: 1.2179
2025-06-09 20:33:19 - src.models.engine_training - INFO - Epoch [1/10], Step [340/974], Loss: 0.5990
2025-06-09 20:37:30 - src.models.engine_training - INFO - Epoch [1/10], Step [360/974], Loss: 0.8358
2025-06-09 20:41:40 - src.models.engine_training - INFO - Epoch [1/10], Step [380/974], Loss: 0.5433
2025-06-09 20:45:50 - src.models.engine_training - INFO - Epoch [1/10], Step [400/974], Loss: 1.4773
2025-06-09 20:50:01 - src.models.engine_training - INFO - Epoch [1/10], Step [420/974], Loss: 1.3000
2025-06-09 20:54:11 - src.models.engine_training - INFO - Epoch [1/10], Step [440/974], Loss: 1.0251
2025-06-09 20:58:22 - src.models.engine_training - INFO - Epoch [1/10], Step [460/974], Loss: 0.8613
2025-06-09 21:02:32 - src.models.engine_training - INFO - Epoch [1/10], Step [480/974], Loss: 1.0309
2025-06-09 21:06:42 - src.models.engine_training - INFO - Epoch [1/10], Step [500/974], Loss: 0.9335
2025-06-09 21:10:51 - src.models.engine_training - INFO - Epoch [1/10], Step [520/974], Loss: 1.0814
2025-06-09 21:15:02 - src.models.engine_training - INFO - Epoch [1/10], Step [540/974], Loss: 1.5362
2025-06-09 21:19:12 - src.models.engine_training - INFO - Epoch [1/10], Step [560/974], Loss: 0.7411
2025-06-09 21:23:22 - src.models.engine_training - INFO - Epoch [1/10], Step [580/974], Loss: 0.8442
2025-06-09 21:27:32 - src.models.engine_training - INFO - Epoch [1/10], Step [600/974], Loss: 0.8175
2025-06-09 21:31:42 - src.models.engine_training - INFO - Epoch [1/10], Step [620/974], Loss: 1.0506
2025-06-09 21:35:52 - src.models.engine_training - INFO - Epoch [1/10], Step [640/974], Loss: 0.7922
2025-06-09 21:40:01 - src.models.engine_training - INFO - Epoch [1/10], Step [660/974], Loss: 0.8510
2025-06-09 21:44:11 - src.models.engine_training - INFO - Epoch [1/10], Step [680/974], Loss: 0.9775
2025-06-09 21:48:20 - src.models.engine_training - INFO - Epoch [1/10], Step [700/974], Loss: 0.9328
2025-06-09 21:52:30 - src.models.engine_training - INFO - Epoch [1/10], Step [720/974], Loss: 0.8005
2025-06-09 21:56:39 - src.models.engine_training - INFO - Epoch [1/10], Step [740/974], Loss: 0.8775
2025-06-09 22:00:49 - src.models.engine_training - INFO - Epoch [1/10], Step [760/974], Loss: 0.9307
2025-06-09 22:04:59 - src.models.engine_training - INFO - Epoch [1/10], Step [780/974], Loss: 1.5233
2025-06-09 22:09:09 - src.models.engine_training - INFO - Epoch [1/10], Step [800/974], Loss: 0.8377
2025-06-09 22:13:19 - src.models.engine_training - INFO - Epoch [1/10], Step [820/974], Loss: 1.6442
2025-06-09 22:17:27 - src.models.engine_training - INFO - Epoch [1/10], Step [840/974], Loss: 1.0096
2025-06-09 22:21:35 - src.models.engine_training - INFO - Epoch [1/10], Step [860/974], Loss: 0.7594
2025-06-09 22:25:44 - src.models.engine_training - INFO - Epoch [1/10], Step [880/974], Loss: 0.8752
2025-06-09 22:29:52 - src.models.engine_training - INFO - Epoch [1/10], Step [900/974], Loss: 0.5718
2025-06-09 22:34:01 - src.models.engine_training - INFO - Epoch [1/10], Step [920/974], Loss: 0.8701
2025-06-09 22:38:10 - src.models.engine_training - INFO - Epoch [1/10], Step [940/974], Loss: 0.9178
2025-06-09 22:42:18 - src.models.engine_training - INFO - Epoch [1/10], Step [960/974], Loss: 1.3486
2025-06-09 22:45:13 - src.models.engine_training - INFO - Epoch [1/10] (model_CNN3D Entrenamiento), Loss: 1.1040, Accuracy: 0.5371, Duración 203.70 minutos
2025-06-09 22:52:55 - src.models.engine_training - INFO - Epoch [1/10] (model_CNN3D Validación), Loss: 0.9185, Accuracy: 0.6431
2025-06-09 22:52:55 - src.models.engine_training - INFO - LR para la próxima época (model_CNN3D): 0.0010000
2025-06-09 22:52:55 - src.models.engine_training - INFO - Checkpoint guardado: 'models/CNN3D/20250609-192131/model_CNN3D_epoch_1.pth'
2025-06-09 22:52:55 - src.models.engine_training - INFO - Nuevo mejor checkpoint guardado (Val loss: 0.9185): 'models/CNN3D/20250609-192131/model_CNN3D_best.pth'
2025-06-09 22:56:58 - src.models.engine_training - INFO - Epoch [2/10], Step [20/974], Loss: 0.4647
2025-06-09 23:01:03 - src.models.engine_training - INFO - Epoch [2/10], Step [40/974], Loss: 1.3418
2025-06-09 23:05:09 - src.models.engine_training - INFO - Epoch [2/10], Step [60/974], Loss: 1.6041
2025-06-09 23:09:15 - src.models.engine_training - INFO - Epoch [2/10], Step [80/974], Loss: 0.9239
2025-06-09 23:13:21 - src.models.engine_training - INFO - Epoch [2/10], Step [100/974], Loss: 1.1103
2025-06-09 23:17:26 - src.models.engine_training - INFO - Epoch [2/10], Step [120/974], Loss: 1.0824
2025-06-09 23:21:32 - src.models.engine_training - INFO - Epoch [2/10], Step [140/974], Loss: 1.2133
2025-06-09 23:25:38 - src.models.engine_training - INFO - Epoch [2/10], Step [160/974], Loss: 1.1765
2025-06-09 23:29:44 - src.models.engine_training - INFO - Epoch [2/10], Step [180/974], Loss: 0.8994
2025-06-09 23:33:49 - src.models.engine_training - INFO - Epoch [2/10], Step [200/974], Loss: 1.0188
2025-06-09 23:37:55 - src.models.engine_training - INFO - Epoch [2/10], Step [220/974], Loss: 1.1969
2025-06-09 23:42:00 - src.models.engine_training - INFO - Epoch [2/10], Step [240/974], Loss: 0.6147
2025-06-09 23:46:05 - src.models.engine_training - INFO - Epoch [2/10], Step [260/974], Loss: 1.0327
2025-06-09 23:50:09 - src.models.engine_training - INFO - Epoch [2/10], Step [280/974], Loss: 0.9168
2025-06-09 23:54:15 - src.models.engine_training - INFO - Epoch [2/10], Step [300/974], Loss: 1.1442
2025-06-09 23:58:21 - src.models.engine_training - INFO - Epoch [2/10], Step [320/974], Loss: 0.7226
